,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,geometry,latitude,longitude
588,1020010400,101,서빙고로-동작대로진출,0,,,5,11170,102,,,POINT (198420.9698999999 546717.7793000005),37.519943790104136,126.9821380566905
589,1020007000,108,강변북로-동작대로램프(,0,,,5,11170,102,,,POINT (198331.3230999997 546317.4388999995),37.516336552164454,126.98112488327848
590,1020006400,108,강변북로-동작대로램프(,0,,,5,11170,102,,,POINT (198487.7845999999 546169.9653999992),37.51500808004964,126.9828949892907
591,1020006300,108,강변북로-동작대로램프(,0,,,5,11170,102,,,POINT (198501.2297 546175.4232999999),37.515057277860976,126.98304705873045
592,1020015500,108,강변북로-한남로램프(3),0,,,5,11170,102,,,POINT (200589.2043000003 547567.9716999996),37.52760520732159,127.00666574380615
593,1020008700,108,강변북로-이촌동길램프(,0,,,5,11170,102,,,POINT (197408.3103999998 546535.3570000008),37.518297871690464,126.97068352555205
594,1020017300,108,강변북로-용호로램프(1),0,,,5,11170,102,,,POINT (195687.2392999995 547819.6732000001),37.52986315120817,126.9512077159164
595,1020011300,108,강변북로-한강로램프(1),0,,,5,11170,102,,,POINT (196661.7189999996 546892.9623000007),37.5215175076703,126.9622366682825
596,1020009400,108,강변북로-반포로램프(2),0,,,5,11170,102,,,POINT (199531.4890000001 546693.9111000001),37.5197299686126,126.99470023207647
597,1020008500,108,강변북로-반포로램프(1),0,,,5,11170,102,,,POINT (199531.8700999999 546548.5386999995),37.51842015882275,126.99470463561738
598,1020010300,108,강변북로-반포로램프(3),0,,,5,11170,102,,,POINT (199777.1119999997 546784.5554000009),37.52054676850816,126.99747867702192
599,1020019300,101,삼구빌딩_용호로_진출_1,0,,,5,11170,102,,,POINT (195964.5533999996 547985.8073999994),37.53136127678793,126.95434418703684
600,1020017400,108,강변북로-용호로램프(6),0,,,5,11170,102,,,POINT (195680.7505000001 547829.7675999999),37.52995407152369,126.9511342457702
601,1020019700,101,원효로-용호로진입로1,0,,,5,11170,102,,,POINT (195922.3641999997 547990.8151999991),37.53140621162741,126.95386684363619
602,1020008400,108,강변북로-반포로램프(5),0,,,5,11170,102,,,POINT (199521.2620000001 546542.5549999997),37.518366240046966,126.99458464342977
603,1020013300,104,반포고가차도(북측),0,,,5,11170,102,,,POINT (199422.1513999999 547078.6552000009),37.52319646189866,126.99346310938071
604,1020031600,104,남산2호터널(남측),0,,,5,11170,102,,,POINT (199119.3904999997 549447.3405000009),37.54453809932539,126.99003529894634
605,1020006900,108,강변북로-이촌동길램프(,0,,,5,11170,102,,,POINT (198261.4359999998 546317.0675000008),37.51633307686395,126.98033436137769
606,1020030800,104,남산관광고가차도(남측),0,,,5,11170,102,,,POINT (200050.0280999998 549240.8019999992),37.54267760764815,127.00056608823013
607,1020032100,104,남산관광고가차도(북측),0,,,5,11170,102,,,POINT (200226.5811000001 549583.3093999997),37.54576357066065,127.00256396267368
608,1020031500,101,남산맨션아파트,0,,,5,11170,102,,,POINT (200188.8098999998 549427.0289999992),37.544355493960985,127.00213650843284
609,1020007600,101,서빙고동정구장,0,,,5,11170,102,,,POINT (199085.3172000004 546427.5680999998),37.51732987515196,126.98965349522526
610,1020009600,101,서빙고역_서빙고로_진입,0,,,5,11170,102,,,POINT (199047.0877999999 546756.6991000008),37.52029531743099,126.9892206338615
611,1020030900,101,주공이태원아파트,0,,,5,11170,102,,,POINT (199034.3351999996 549326.2780000009),37.5434472418088,126.98907299905213
612,1020011100,101,서빙고역_둔지메길_진출,0,,,5,11170,102,,,POINT (199182.6151999999 546920.1517999992),37.52176816096211,126.9907535413733
613,1020019500,104,한남2고가차도(남측),0,,,5,11170,102,,,POINT (200787.9278999995 548034.3475000001),37.53180711232495,127.00891442942485
614,1020010800,101,풍산교회,0,,,5,11170,102,,,POINT (197150.8915999997 546884.6226000004),37.52144400639435,126.96777032232563
615,1020023800,101,한남2고가차도_한남로_,0,,,5,11170,102,,,POINT (200611.0153000001 548310.3567999993),37.53429409317885,127.00691311177204
616,1020026600,101,서울중앙우체국,0,,,5,11170,102,,,POINT (196316.6343 548590.2839000002),37.53680908687047,126.95832449144565
617,1020025400,104,한남2고가차도(북측),0,,,5,11170,102,,,POINT (200549.6200999999 548424.1987999994),37.535319849126466,127.00621856314486
618,1020021900,101,순천향병원,0,,,5,11170,102,,,POINT (200563.8912000004 548193.6013999991),37.533242155915865,127.00637985356569
619,1020020800,101,현대자동차서비스,0,,,5,11170,102,,,POINT (195828.9619000005 548096.3287000004),37.532356471739185,126.95280951919935
620,1020020300,101,용안카센타,0,,,5,11170,102,,,POINT (196938.1003999999 548037.6052000001),37.53183171999094,126.9653583831042
621,1020029300,101,북한남삼거리_이태원로_,0,,,5,11170,102,,,POINT (200151.9633999998 548978.2849000003),37.54031231799377,127.00171947314857
622,1020022200,104,이태원지하차도(남측),0,이태원지하차도(남측),,5,11170,102,,,POINT (199046.0920000002 548149.3954000007),37.53284353856913,126.98920756174428
623,1020032200,101,용산2가새마을금고,0,,,5,11170,102,,,POINT (198705.2505999999 549593.6554000005),37.54585590693337,126.98534876378119
624,1020012800,101,이촌동길-대건로진입로3,0,,,5,11170,102,,,POINT (196431.0809000004 547023.5392000005),37.5226931458259,126.95962700857224
625,1020029800,101,남산2호터널지하차도(남,0,,,5,11170,102,,,POINT (198944.6569999997 549164.3597999997),37.54198826125791,126.9880584761473
626,1020014900,104,보광고가차도(동측),0,,,5,11170,102,,,POINT (200381.9972999999 547487.8126999997),37.52688308220381,127.00432154278583
627,1020015300,101,현대하이페리온아파트,1,,,5,11170,102,,,POINT (200519.7674000002 547608.5448000003),37.52797081343597,127.00588022395131
628,1020012700,101,한강대우아파트,1,,,5,11170,102,,,POINT (197458.4439000003 547035.3296000008),37.522802778559274,126.97124889329268
629,1020015200,101,국제빌딩앞삼거리,1,,,5,11170,102,,,POINT (197059.2439999999 547608.9953000005),37.527970332868776,126.96673068855432
630,1020020500,101,원효로-용호로진출로,1,,,5,11170,102,,,POINT (195928.5691999998 548079.3354000002),37.532203806890145,126.95393655463302
631,1020023500,101,삼성테마트,0,,,5,11170,102,,,POINT (195634.9408 548295.9057),37.53415376436711,126.950613209447
632,1020029400,101,UN한국대표부,0,한남고가차도(남측),,5,11170,102,,,POINT (200403.7521000002 548703.7446999997),37.53783863453708,127.00456832342759
633,1020024200,101,이태원소방파출소,1,,,5,11170,102,,,POINT (199610.3302999996 548345.7696000002),37.53461328285541,126.99559120422624
634,1020011200,101,수정아파트,1,,,5,11170,102,,,POINT (197037.5968000004 546903.1435000002),37.521610523519826,126.96648863470494
635,1020017800,101,유미빌딩,1,신용산지하차도(남측),,5,11170,102,,,POINT (197117.2236000001 547850.8090000004),37.53014926097305,126.96738567368884
636,1020018100,101,정수기능대학,0,,,5,11170,102,,,POINT (199715.1546999998 547873.3534999993),37.530356846652246,126.99677739021388
637,1020017100,101,한남주차장,0,,,5,11170,102,,,POINT (200614.4252000004 547799.0875000004),37.52968754824868,127.0069512643143
638,1020031800,101,명신프라자,1,,,5,11170,102,,,POINT (197168.8914999999 549466.1359000001),37.54470352053661,126.96796399329878
639,1020032600,101,리차드빌딩,0,,,5,11170,102,,,POINT (196763.1786000002 549674.6809),37.546581174065004,126.96337214469747
640,1020028600,101,온누리빌라,1,,,5,11170,102,,,POINT (196554.7598000001 548787.9810000006),37.53859125812826,126.96101783892368
641,1020027400,101,원효오피스텔,0,,,5,11170,102,,,POINT (196972.8651999999 548685.8098000009),37.537672162366114,126.96574903295375
642,1020027200,101,고당빌딩,0,,,5,11170,102,,,POINT (196905.5965 548660.1340999994),37.5374406010482,126.96498801953081
643,1020030400,101,효창맨숀아파트,1,,,5,11170,102,,,POINT (196652.5824999996 549181.7610999998),37.54213957605029,126.9621228870379
644,1020023300,101,나진상가,1,,,5,11170,102,,,POINT (197061.6610000003 548256.4160999991),37.533803610070855,126.96675544357728
645,1020033700,101,청파동삼거리,1,,,5,11170,102,,,POINT (197354.8662 549861.4876000006),37.54826618715485,126.97006700476595
646,1020034200,101,항강로-청파1로진출로,0,,,5,11170,102,,,POINT (197504.8288000003 550013.0638999995),37.549632305382616,126.9717635036644
647,1020028900,101,대우이안,1,,,5,11170,102,,,POINT (197426.5221999995 548828.7109999992),37.53896107958664,126.97088150124424
648,1020031000,101,청파치안센터,1,,,5,11170,102,,,POINT (197411.6195 549409.0492000002),37.544189883035166,126.97071083417639
649,1020029500,101,용산서,0,,,5,11170,102,,,POINT (197263.6830000002 548967.1615999993),37.54020805071592,126.96903848560773
650,1020021600,101,전자랜드,1,,,5,11170,102,,,POINT (196600.7559000002 548184.9784999993),37.53315837362582,126.96154106515618
651,1020024500,101,원효전화국,1,,,5,11170,102,,,POINT (196489.2488000002 548368.8669000007),37.534814791835096,126.96027859907706
652,1020021500,101,스페이스 빌딩,0,,,5,11170,102,,,POINT (196176.0169000002 548171.9943000004),37.53303972317328,126.95673565098164
653,1020008200,101,이촌동강촌아파트,0,,,5,11170,102,,,POINT (198073.3367999997 546565.2170000002),37.5185685388647,126.97820604104136
654,1020020900,101,용산전자단지우체국,1,,,5,11170,102,,,POINT (196193.6557 548110.4345999993),37.53248514268778,126.95693553432704
655,1020021200,101,산호APT,0,,,5,11170,102,,,POINT (195732.9326999998 548136.9251000006),37.53272180650503,126.95172282424431
656,1020030500,101,북한남삼거리_한남로_진,0,한남고가차도(북측),,5,11170,102,,,POINT (200106.7416000003 549241.9616999999),37.54268805172036,127.00120782463962
657,1020020400,101,삼구빌딩,1,,,5,11170,102,,,POINT (196081.3662999999 548049.5697000008),37.53193627927607,126.95566543216505
658,1020026000,101,녹사평역_반포로_진출,0,이태원지하차도(북측),,5,11170,102,,,POINT (198840.3779999996 548537.0108000003),37.53633572084246,126.98687951834486
659,1020015000,103,범양SLC,1,,,5,11170,102,,,POINT (199259.2471000003 547546.0426000003),37.527407516501135,126.99161978956555
660,1020025000,104,용산고가차도(남측),0,,,5,11170,102,,,POINT (197344.5011999998 548406.6996999998),37.53515852387965,126.96995497215632
661,1020010200,101,한강맨션,0,,,5,11170,102,,,POINT (197564.7007999998 546767.9940000009),37.52039436402792,126.9724517996413
662,1020027100,104,삼각지고가차도(서측),0,,,5,11170,102,,,POINT (197150.0016000001 548677.1818000004),37.53759498836092,126.96775330228057
663,1020026400,104,용산고가차도(북측),0,,,5,11170,102,,,POINT (197397.1534000002 548537.4042000007),37.536336322187765,126.97055023013792
664,1020011500,108,강변북로-이촌동길램프(,0,,,5,11170,102,,,POINT (196942.3945000004 546911.6250999998),37.52168663248572,126.96541164996722
665,1020036100,101,서울역고가차도(서측)_2,0,,,5,11170,102,,,POINT (197133.7914000005 550582.6438999996),37.55476313104767,126.96756245155288
666,1020035900,101,공덕1동사무소,0,,,5,11170,102,,,POINT (196971.6628 550514.2821999993),37.55414667541405,126.96572788689181
667,1020012500,101,이촌동길-대건로진입로1,0,,,5,11170,102,,,POINT (196564.6832999997 547009.6881000008),37.52256885403473,126.96113843493333
668,1020013400,101,베론리버빌,0,,,5,11170,102,,,POINT (196481.7955 547090.6467000004),37.52329798072176,126.96020039040404
669,1020021300,101,철도정비창,1,,,5,11170,102,,,POINT (196247.8821999999 548134.4367999993),37.53270162484875,126.95754892290019
670,1020020700,101,현대시장,1,,,5,11170,102,,,POINT (200603.2479999997 548107.9423999991),37.532470342493504,127.0068250652669
671,1020026700,101,오리온(주),1,,,5,11170,102,,,POINT (197362.3300999999 548595.4915999994),37.53685959098424,126.97015601523204
672,1020027300,101,이레빌딩,1,,,5,11170,102,,,POINT (197178.0142000001 548666.4379999992),37.537498272819846,126.96807029591447
673,1020026800,101,용산등기소,1,,,5,11170,102,,,POINT (197314.7050999999 548614.0123999994),37.53702632605005,126.96961709329412
674,1020027900,101,충남마대상사,1,,,5,11170,102,,,POINT (197425.1991999997 548729.4920000006),37.53806711258654,126.97086687951236
675,1020026900,101,용문새마을금고,0,,,5,11170,102,,,POINT (196433.6862000003 548640.0256999992),37.53725772056281,126.95964863550877
676,1020029200,101,효창자동차공업사,0,,,5,11170,102,,,POINT (196314.3578000003 548881.6766999997),37.539434527070114,126.95829727184073
677,1020024700,101,삼각지역_한강로_진출_1,0,,,5,11170,102,,,POINT (197661.3476999998 548389.4876000006),37.53500430038192,126.97353991311874
678,1020011900,108,강변북로-사촌5길램프(3),0,,,5,11170,102,,,POINT (196483.7849000003 546947.6581999995),37.52200965842387,126.96022357940517
679,1020007300,101,신동아쇼핑,0,,,5,11170,102,,,POINT (198725.7899000002 546378.5346000008),37.516887655352996,126.98558675961817
680,1020013700,101,동빙고어린이집,1,,,5,11170,102,,,POINT (199334.2566 547262.6732000001),37.52485440935882,126.99246863609073
681,1020015400,101,우루과이대사관저,0,,,5,11170,102,,,POINT (199356.2730999999 547654.2251999993),37.528382316517266,126.99271735947984
682,1020024100,101,UN빌리지,0,,,5,11170,102,,,POINT (200906.1348000001 548340.8131000008),37.53456826203498,127.01025217221311
683,1020030300,101,북한남삼거리_한남로_진,0,,,5,11170,102,,,POINT (200268.1164999995 549124.6729000006),37.541631247215996,127.0030338044778
684,1020035500,101,벽산빌딩,1,,,5,11170,102,,,POINT (197710.2378000002 550468.0146999992),37.5537319365623,126.97408658628049
685,1020034500,101,후암시장,0,,,5,11170,102,,,POINT (197996.1129999999 550079.4313999992),37.55023147410516,126.97732291832986
686,1020034700,101,동자주유소,1,,,5,11170,102,,,POINT (197525.0862999996 550094.2156000007),37.55036353547471,126.97199247316631
687,1020031400,101,농협남영동지점,1,,,5,11170,102,,,POINT (197540.9612999996 549429.4486999996),37.544374036326836,126.97217435014218
688,1020036000,101,소화아동병원,1,,,5,11170,102,,,POINT (197263.4988000002 550536.9041000009),37.55435141067497,126.96903055066592
689,1020035300,105,용산구-중구경계(7),0,,,5,11170,102,,,POINT (198176.9182000002 550424.2204999998),37.55333839273436,126.97936815243872
690,1020034400,105,용산구-중구경계(3),0,,,5,11170,102,,,POINT (199869.79 550043.0113999993),37.54990549885182,126.99852647880608
691,1020034300,105,용산구-중구경계(2),0,,,5,11170,102,,,POINT (199972.0711000003 550039.3424999993),37.54987245088918,126.99968394280084
692,1020012900,108,강변북로-사촌5길램프(1),0,,,5,11170,102,,,POINT (196166.6812000005 547050.4489999991),37.52293454347841,126.95663587746523
693,1020028200,101,호성빌딩,0,,,5,11170,102,,,POINT (200140.0932999998 548758.9834000003),37.53833641311371,127.0015851205701
694,1020009000,101,로얄상가,0,,,5,11170,102,,,POINT (197693.3943999996 546717.6173),37.51994079905288,126.97390774461955
695,1020014600,101,정상학원,0,,,5,11170,102,,,POINT (199750.9264000002 547392.2342000008),37.526021963382426,126.99718225797221
696,1020030100,105,용산구-마포구경계(2),0,,,5,11170,102,,,POINT (196177.1929000001 549087.7498000003),37.54129068679242,126.95674419045082
697,1020024300,108,강변북로-원효로램프(2),0,,,5,11170,102,,,POINT (195427.9677999998 548345.5723999999),37.534600259075695,126.94827118447286
698,1020023900,101,현대카인테리어,0,,,5,11170,102,,,POINT (195365.5203999998 548315.0219000001),37.53432468732744,126.94756483606223
699,1020033500,105,용산구-중구경계(1),0,,,5,11170,102,,,POINT (200477.8355999999 549800.1801999994),37.54771747837943,127.00540726751024
700,1020033900,105,용산구-중구경계(4),0,,,5,11170,102,,,POINT (199759.0784 549921.5453999992),37.54881106964019,126.99727365107822
701,1020002000,101,81번종점,0,,,5,11170,102,,,POINT (200083.6671000002 547410.8608999997),37.526189820166934,127.00094651874896
702,1020005500,101,용산중교앞,0,,,5,11170,102,,,POINT (198329.9119999995 549692.0806000009),37.546742113626394,126.98110125139623
703,1020020000,101,예림가구전시장,1,,,5,11170,102,,,POINT (199564.3683000002 548002.6820999999),37.53152204026627,126.99507138499939
704,1020017000,101,운남자동차용품백화점,0,,,5,11170,102,,,POINT (199238.8355 547813.0980999991),37.52981367459271,126.9913885945214
705,1020009100,101,동작대로-서빙고로진입,0,,,5,11170,102,,,POINT (198731.2997000003 546704.7602999993),37.51982696723265,126.98564852086169
706,1020000900,101,온누리교회,0,,,5,11170,102,,,POINT (198715.892 546485.7764999997),37.51785389484632,126.98547461213836
707,1020003000,101,녹사평역,1,,,5,11170,102,,,POINT (198933.1878000004 548292.6228999998),37.53413389610987,126.98792996477559
708,1020029900,101,그랜드하얏트서울호텔,0,,,5,11170,102,,,POINT (199722.3969999999 549075.9771999996),37.54119249625418,126.99685887183635
709,1020006800,108,강변북로-동작대로램프(,0,,,5,11170,102,,,POINT (198777.8245000001 546313.2040999997),37.516299095578646,126.98617545809067
710,1020031200,101,남산2호터널종점부관리,1,,,5,11170,102,,,POINT (199210.6719000004 549425.5123999994),37.544341510939226,126.99106823410597
711,1020035200,101,백범삼거리,1,,,5,11170,102,,,POINT (198169.9512 550379.6877999995),37.55293714022143,126.97928941781964
712,1020006700,108,강변북로-동작대로램프(,0,,,5,11170,102,,,POINT (198234.1387999998 546285.8767000008),37.5160519948222,126.98002566603091
713,1020030700,101,남산3호터널(남측),1,,,5,11170,102,,,POINT (198980.8147 549408.9759),37.54419229180335,126.98846727190893
714,1020008300,101,서빙고로-동작대로진입,0,,,5,11170,102,,,POINT (198508.0261000004 546573.6615999993),37.51864542992996,126.98312312635107
715,1020000100,104,동작대교(북단),0,,,5,11170,102,,,POINT (198515.4331 546303.7700999994),37.51621371022238,126.98320745758849
716,1020003100,101,이태원역,0,,,5,11170,102,,,POINT (199463.0893999999 548333.0694999993),37.534498780905366,126.99392530246891
717,1020028300,101,중앙경리단앞,1,,,5,11170,102,,,POINT (198834.6321 548760.0840000007),37.53834560400642,126.98681415276437
718,1020032300,101,용산고교앞,0,,,5,11170,102,,,POINT (198097.9248000002 549604.4504000004),37.54595211708981,126.97847630685543
719,1020030600,101,북한남삼거리,1,,,5,11170,102,,,POINT (200203.7267000005 549168.3539000005),37.542024829377795,127.0023052300912
720,1020022300,101,한남오거리,1,,,5,11170,102,,,POINT (200679.4484999999 548207.3852999993),37.533366271129594,127.00768727924441
721,1020032500,101,용산2가동사무소,1,,,5,11170,102,,,POINT (198690.6984999999 549674.8827),37.54658774356923,126.98518394904085
722,1020025300,101,이태원호텔,1,한남2동지하차도(북측),,5,11170,102,,,POINT (199887.085 548415.3551000003),37.53524032414181,126.99872244790136
723,1020035000,101,남산도서관,1,,,5,11170,102,,,POINT (198416.4309 550290.6619000006),37.55213547491839,126.98207900972923
724,1020016900,108,강변북로-이촌동길램프(,0,,,5,11170,102,,,POINT (195825.3777999999 547790.7570999991),37.529603252109084,126.95277070531928
725,1020002800,101,강변삼성아파트,0,,,5,11170,102,,,POINT (195598.5340999998 548205.9472000003),37.53334306474508,126.95020183885687
726,1020001500,108,강변북로-이촌동길램프(,1,,,5,11170,102,,,POINT (196909.5292999996 546922.7181000002),37.52178647124707,126.9650398245504
727,1020003500,101,신창제일교회앞,0,,,5,11170,102,,,POINT (196041.4671 548488.8954000007),37.53589443642187,126.95521165432417
728,1020010500,101,신용산APT,0,,,5,11170,102,,,POINT (197402.1404999997 546832.7642000001),37.520977502153045,126.97061268246851
729,1020020100,108,강변북로-용호로램프(5),0,,,5,11170,102,,,POINT (195497.1409 548039.3849999998),37.53184184871716,126.94905569794165
730,1020015100,108,강변북로-용호로램프(2),0,,,5,11170,102,,,POINT (195846.0055 547546.9407000002),37.527406555874464,126.95300545347513
731,1020018300,108,강변북로-한남로램프(2),0,,,5,11170,102,,,POINT (201142.9113999996 548030.6285999995),37.53177323354413,127.0129306227053
732,1020007500,108,강변북로-반포로램프(4),0,,,5,11170,102,,,POINT (199125.5665999996 546392.0011999998),37.517009455147175,126.99010882169685
733,1020016800,101,전자상가입구,0,,,5,11170,102,,,POINT (197193.3475000001 547786.6174999997),37.52957112934165,126.96824714742186
734,1020022100,101,용산전자상가,1,,,5,11170,102,,,POINT (196726.4332999997 548200.0596999992),37.53329470986071,126.96296290761268
735,1020018900,108,강변북로-용호로램프(3),0,,,5,11170,102,,,POINT (195720.6458000001 547909.7581999991),37.53067497365588,126.95158513456481
736,1020000700,104,원효대교(북단),0,,,5,11170,102,,,POINT (195729.5438999999 547853.1987999994),37.530165414036574,126.95168613270245
737,1020014800,101,용산역앞,1,,,5,11170,102,,,POINT (196922.0177999996 547426.3625000007),37.52632436050819,126.96517898855464
738,1020012100,108,강변북로-한강로램프(2),0,,,5,11170,102,,,POINT (196615.3079000004 546957.2346999999),37.522096434628565,126.96171136041012
739,1020001800,101,차병원공업사,1,,,5,11170,102,,,POINT (200198.2980000004 547256.4497999996),37.52479855520544,127.00224328665983
740,1020015700,101,한남역,1,,,5,11170,102,,,POINT (200595.5707 547671.4495999999),37.52853754100385,127.00673785156505
741,1020009800,101,서빙고역,1,서빙고지하차도(북측),,5,11170,102,,,POINT (199177.4907 546749.9097000007),37.52023427014751,126.99069576223587
742,1020000600,104,한남대교(북단),0,,,5,11170,102,,,POINT (200941.7607000005 547786.0724999998),37.529570006859174,127.01065453901998
743,1020015900,108,강변북로-한남로램프(4),0,,,5,11170,102,,,POINT (201006.5546000004 547688.0467000008),37.52868672437352,127.01138744566525
744,1020016000,108,강변북로-한남로램프(1),0,,,5,11170,102,,,POINT (201019.7163000004 547688.1295999996),37.528687456852815,127.01153634792712
745,1020011600,108,강변북로-두무개길램프(,0,,,5,11170,102,,,POINT (199705.9903999995 546780.7570999991),37.520512525797166,126.99667414656038
