Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,WORKSTATE,DEPT_CODE,STNL_REG,geometry,latitude,longitude
1150145700,101,마곡동 781,0,,5,50000,115,POINT (185647.3883999996 552003.7305999994),37.56745975,126.8375406
1150145800,101,마곡동 792,0,,5,50000,115,POINT (185652.1501000002 551557.8177000005),37.56344219,126.8376033
1150145900,101,우성에스비타워앞,0,,5,50000,115,POINT (185673.5154999997 551153.0521000009),37.55979561,126.837853
1150146000,101,마곡동 783-3,0,,5,50000,115,POINT (185676.6008000001 551751.2448999994),37.56518533,126.8378762
1150146100,101,플레이스에이치오피스텔앞,0,,5,50000,115,POINT (185705.0346999997 551268.3312999997),37.56083476,126.8382075
1150146200,101,마곡동 778-4,0,,5,50000,115,POINT (185714.6471999995 551957.6942999996),37.56704601,126.8383029
1150146300,101,마곡동 775-2,0,,5,50000,115,POINT (185743.4304999998 552143.4397999998),37.56872001,126.838625
1150146400,101,마곡동 783,0,,5,50000,115,POINT (185761.8455999997 551927.6602999996),37.56677614,126.8388377
1150146500,101,유림트윈파크앞,0,,5,50000,115,POINT (185775.8556000004 551542.5761999991),37.56330678,126.8390037
1150146600,101,양천초등학교앞,0,,5,50000,115,POINT (185804.1124 552234.7405999992),37.56954356,126.8393102
1150146700,101,마곡동 776-1,0,,5,50000,115,POINT (185809.2664000001 552098.0247000009),37.56831184,126.8393711
1150146800,101,마곡투웨니퍼스트앞,0,,5,50000,115,POINT (185824.0848000003 551732.557),37.56501923,126.8395459
1150146900,101,경동미르웰오피스텔앞,0,,5,50000,115,POINT (185870.1814000001 551912.1276999991),37.56663786,126.8400642
1150147000,101,마곡벨리오앞,0,,5,50000,115,POINT (185892.3711000001 551724.5239000004),37.56494791,126.840319
1160018400,101,엑스포카센타_남부순환,0,,5,11530,116,POINT (186985.9442999996 543875.9856000002),37.49424878,126.8528359
1160018200,101,엑스포카센타,0,,5,11530,116,POINT (187058.4637000002 543839.1051000003),37.4939175,126.8536566
1160019400,101,두산아파트(개봉동),0,,5,11530,116,POINT (187053.3414000003 543878.2529000007),37.49427015,126.853598
1160003600,101,개봉고가차도,1,,5,11530,116,POINT (187282.1017000005 543810.0106000006),37.49365846,126.856186
1160024800,104,지하차도(남측)1,0,,5,11530,116,POINT (188616.0636999998 544198.6313000005),37.49717735,126.8712644
1160044800,104,지하차도(북측)6,0,,5,11530,116,POINT (189012.5916999998 545482.1763000004),37.50874694,126.8757293
1160041700,104,지하차도(남측)6,0,,5,11530,116,POINT (188865.7273000004 545135.1550999992),37.50561851,126.8740735
1160047300,104,지하차도(남측)2,0,,5,11530,116,POINT (189472.2593 546124.8073999994),37.51454242,126.8809191
1160032700,104,지하차도(북측)1,0,,5,11530,116,POINT (188749.9649 544710.3114),37.50178925,126.8727708
1160043400,101,신도림 SK뷰,0,,5,11530,116,POINT (189894.3114 545311.6621000003),37.50722067,126.8857042
1160020200,108,서부간선도로-구일길램,0,,5,11530,116,POINT (188626.6464999998 543926.7572000008),37.49472789,126.8713882
1160014500,108,서부간선도로-구일길램,0,,5,11530,116,POINT (188850.5083999997 543588.2840999998),37.49168095,126.8739248
1160018000,108,서부간선도로-구일6길램,0,,5,11530,116,POINT (188676.9824000001 543827.0381000005),37.49383003,126.871959
1160021200,101,해원리버파크,0,,5,11530,116,POINT (188651.1832999997 544000.8598999996),37.49539586,126.8716646
1160019200,108,서부간선도로-구일6길램,0,,5,11530,116,POINT (188657.1816999996 543832.8550000004),37.4938822,126.871735
1160047700,108,서부간선도로-도림천로,0,,5,11530,116,POINT (189564.6457000002 546243.1460999995),37.5156097,126.8819624
1160022800,101,sk허브수,0,,5,11530,116,POINT (188643.5800999999 544062.2482999992),37.49594887,126.8715776
1160048700,104,대림1교(서측),1,,5,11530,116,POINT (190843.0506999996 543316.1350999996),37.48925077,126.8964593
1160048300,101,푸른수목원,0,,5,11530,116,POINT (184343.9666999998 542551.1870000008),37.4822713,126.8229884
1160049000,104,새말고가교(북측),0,고가도로,5,11530,116,POINT (189583.1529999999 544706.9910000004),37.50176911,126.8821935
1160048800,101,구로중앙하이츠아파트,1,,5,11530,116,POINT (189363.4924999997 544298.8726000004),37.49808944,126.8797152
1160048900,104,새말고가교(남측),0,고가도로,5,11530,116,POINT (189469.0614999998 544634.6294999998),37.50111583,126.8809043
1160048600,103,Queen's Vill,0,어린이보호구역 시/종점,5,11530,116,POINT (185225.7040999997 543099.0563999992),37.48722214,126.8329466
1160048500,104,생태터널(북측),0,,5,11530,116,POINT (185017.3443 542956.1811999995),37.48593148,126.8305936
1160048400,104,생태터널(남측),0,,5,11530,116,POINT (184933.3388999999 542890.0351999998),37.48533413,126.8296451
1160048200,101,서해안로_연동로_사거리,1,,5,11530,116,POINT (184398.6988000004 542377.0226000007),37.480703,126.8236109
1160048100,104,역곡천교(북측),0,,5,11530,116,POINT (184234.176 542208.7316999994),37.4791839,126.8217544
1160048000,104,역곡천교(남측),0,,5,11530,116,POINT (184193.1655000001 542163.091),37.47877197,126.8212918
1160047900,103,서해안로_철길지점,0,철길,5,11530,116,POINT (184016.6880999999 541969.5479000006),37.4770251,126.8193008
1160047800,104,범박터널(북측),0,,5,11530,116,POINT (183761.6293000001 541685.9140000008),37.4744651,126.8164235
1160049200,101,구로롯데아파트앞,0,,5,11530,116,POINT (189785.3715000004 544812.0329999998),37.5027178,126.884479
1160049300,102,구로롯데아파트108동앞,0,,5,11530,116,POINT (189767.9089000002 544833.4642999992),37.5029107,126.8842812
1160049100,101,애경백화점주차장입구,0,,5,11530,116,POINT (189630.1869000001 544731.4485999998),37.50199,126.8827251
1160036100,101,롯데구로아파트,0,,5,11530,116,POINT (189832.3909999998 544837.1662000008),37.50294477,126.8850104
1160046800,101,번영길삼거리,0,,5,11530,116,POINT (189472.5767000001 545887.6601),37.51240572,126.8809261
1160046200,101,성광빌딩,1,,5,11530,116,POINT (189804.1661999999 545739.3644999992),37.51107329,126.8846787
1160046500,101,바하피아노,0,,5,11530,116,POINT (189817.4753999999 545778.7456999999),37.51142827,126.8848287
1160012500,101,민영규치과의원,1,,5,11530,116,POINT (189742.1529000001 543484.4153000005),37.49075542,126.8840087
1160032100,101,거리공원_거리공원길_진,0,,5,11530,116,POINT (190313.2303999998 544565.7107999995),37.50050411,126.890452
1160033600,101,거리공원_거리공원길_진,0,,5,11530,116,POINT (190309.2818999998 544681.5884000007),37.50154813,126.8904058
1160033300,101,거리공원_거리공원길_진,0,,5,11530,116,POINT (190259.0153000001 544648.8472000007),37.5012526,126.8898378
1160036300,103,개봉중학교,0,,5,11530,116,POINT (186099.8864000002 544845.2612999994),37.50296907,126.842798
1160046600,101,신도림초등학교,0,,5,11530,116,POINT (189575.0504000001 545853.1599000003),37.51209603,126.8820856
1160036800,101,도림천연결3길삼거리,0,,5,11530,116,POINT (190521.3474000003 544858.1797000002),37.50314143,126.8928018
1160027500,101,신구로주유소_다사랑길_,0,,5,11530,116,POINT (190546.9976000004 544317.2489999998),37.49826788,126.8930988
1160005800,101,광명교삼거리,0,,5,11530,116,POINT (186375.6878000004 542499.6394999996),37.48183904,126.8459605
1160025000,101,신구로현대아파트후문,0,,5,11530,116,POINT (190565.0994999995 544198.2634999994),37.497196,126.8933051
1160024900,101,신구로주유소_가마산길_,0,,5,11530,116,POINT (190511.2198999999 544201.2142999992),37.49722204,126.8926957
1160025400,101,신구로주유소_가마산길_,0,,5,11530,116,POINT (190504.5466 544211.1875999998),37.49731183,126.8926201
1160026800,101,신구로주유소_거리공원,0,,5,11530,116,POINT (190498.5787000004 544286.2927000001),37.49798847,126.8925517
1160033000,101,거리공원_거리공원길_진,0,,5,11530,116,POINT (190362.4504000004 544600.2215),37.50081557,126.8910081
1160013500,101,부일길삼거리,1,,5,11530,116,POINT (184183.6584000001 543565.7614999991),37.49140992,126.8211542
1160014400,101,온수동길삼거리,0,,5,11530,116,POINT (184193.9419999998 543637.6205000002),37.49205755,126.8212689
1160032800,101,고척중학교,0,,5,11530,116,POINT (187823.4782999996 544607.9295000006),37.50085504,126.8622946
1160032600,101,구로여자정보산업고등,0,,5,11530,116,POINT (184881.4883000003 544596.1851000004),37.50070575,126.8290238
1160032000,101,호수빌라트,0,,5,11530,116,POINT (184938.0679000001 544572.7032999992),37.5004951,126.8296641
1160016700,101,현대아파트(1단지)_남부,0,,5,11530,116,POINT (187872.7774 543760.9700000007),37.49322455,126.8628661
1160044200,103,신도림테크노마트,0,,5,11530,116,POINT (190382.6878000004 545350.9287),37.50757968,126.8912272
1160030500,101,주동행교회,0,,5,11530,116,POINT (186552.6131999996 544449.7632999998),37.49941233,126.8479253
1160012800,105,구로구-광명시경계(2),0,,5,11530,116,POINT (188718.7067 543510.7951999996),37.49098118,126.8724356
1160040500,105,구로구-양천구경계(4),0,,5,11530,116,POINT (188058.1832999997 545128.0535000004),37.50554444,126.8649405
1160042200,105,구로구-양천구경계(1),0,,5,11530,116,POINT (185064.7038000003 545235.8651000001),37.50647226,126.8310828
1160003000,105,구로구-부천시경계(3),0,,5,11530,116,POINT (184112.5515000001 543508.5451999996),37.49089318,126.8203513
1160005200,105,구로구-부천시경계(4),0,,5,11530,116,POINT (184152.7171 543479.6546),37.49063357,126.8208061
1160004900,105,구로구-부천시경계(1),0,,5,11530,116,POINT (184334.0902000004 545181.1369000003),37.50596705,126.8228208
1160025900,105,구로구-부천시경계(2),0,,5,11530,116,POINT (183723.7882000003 544249.8642999995),37.49756572,126.815939
1160039700,101,동양자동차운전학원,0,,5,11530,116,POINT (188578.1102 545042.8018999994),37.50478289,126.8708221
1160021900,101,구로구청구의회,1,,5,11530,116,POINT (190220.6462000003 544019.2518000007),37.49557951,126.8894122
1160025800,101,녹산빌딩,0,,5,11530,116,POINT (190423.4496999998 544236.3428000007),37.49753764,126.8917027
1160023000,101,구미빌딩,0,,5,11530,116,POINT (190182.5460999999 544083.1488000005),37.49615483,126.8889805
1160043900,102,상보빌딩,0,,5,11530,116,POINT (189309.2418 545332.8259999994),37.50740477,126.8790867
1160038600,101,구로동복합건물 OPUS1,0,,5,11530,116,POINT (189132.1029000003 544954.0079999994),37.50398954,126.8770888
1160034600,101,청구아파트,1,,5,11530,116,POINT (187870.1244999999 544749.0452999994),37.50212711,126.8628198
1160035100,101,경서농협고척지소,0,,5,11530,116,POINT (187980.8528000005 544797.0672999993),37.50256124,126.8640713
1160038100,101,경남2차아파트,0,,5,11530,116,POINT (187318.5905999998 544928.2872000001),37.50373468,126.8565793
1160027000,101,구로본동새마을금고,0,,5,11530,116,POINT (189609.9932000004 544294.8356999997),37.49805587,126.8825029
1160024100,103,화원종합사회복지관,0,,5,11530,116,POINT (189366.7083999999 544160.6917000003),37.49684446,126.8797536
1160020900,101,벗꽃길삼거리,0,,5,11530,116,POINT (189386.5521999998 543974.5569000002),37.49516761,126.8799807
1160007000,101,에이스테크노타워Ⅲ,0,,5,11530,116,POINT (190500.1481999997 542779.0524000004),37.48440816,126.8925889
1160007900,101,개봉교,1,,5,11530,116,POINT (187305.7662000004 542962.5952000003),37.48602353,126.8564682
1160005600,105,구로구-광명시경계(1),0,,5,11530,116,POINT (186733.1259000003 542475.7695000004),37.48162917,126.8500022
1160007600,105,구로구-부천시경계(5),0,,5,11530,116,POINT (183990.0772000002 542916.3434999995),37.48555531,126.8189793
1160009400,101,태성빌라,0,,5,11530,116,POINT (185816.8700999999 543130.9806999993),37.48751904,126.8396303
1160009300,101,오남중학교,1,,5,11530,116,POINT (185702.5698999995 543109.5494999997),37.48732419,126.8383383
1160043600,105,구로구-영등포구경계(5),0,,5,11530,116,POINT (190578.3147999998 545319.5515999999),37.50729899,126.8934402
1160046100,105,구로구-영등포구경계(6),0,,5,11530,116,POINT (190380.5027000001 545687.2169000003),37.51060963,126.8911981
1160045100,105,구로구-양천구경계(6),0,,5,11530,116,POINT (188822.7549000001 545454.3708999995),37.50849413,126.8735827
1160047600,105,구로구-영등포구경계(7),0,,5,11530,116,POINT (189598.8361999998 546222.7226999998),37.51542607,126.8823494
1160040100,105,구로구-양천구경계(5),0,,5,11530,116,POINT (188587.7675000001 545077.7599999998),37.50509799,126.8709307
1160044600,105,구로구-양천구경계(3),0,,5,11530,116,POINT (186315.4154000003 545387.7684000004),37.50786029,126.8452254
1160041600,105,구로구-양천구경계(2),0,,5,11530,116,POINT (186230.4839000003 545213.9367999993),37.5062928,126.844268
1160016100,101,현대아파트(1단지)_남부,0,,5,11530,116,POINT (187871.1738999998 543749.0776000004),37.49311737,126.8628482
1160017500,101,현대아파트(1단지),0,,5,11530,116,POINT (187551.4835999999 543772.8644999992),37.49332744,126.8592328
1160019300,101,두산아파트_남부순환로_,0,,5,11530,116,POINT (186990.6716999998 543887.0152000003),37.49434822,126.8528891
1160018100,101,사무엘기독백화점,1,,5,11530,116,POINT (187474.5588999996 543825.6008000001),37.49380156,126.858362
1160043000,101,스타노래연습실,1,,5,11530,116,POINT (187610.2427000003 545294.7544),37.50704051,126.8598716
1160006900,101,구로3동천주교회,0,,5,11530,116,POINT (190231.6661 542765.3602000009),37.48428199,126.8895534
1160019900,101,우성대림2차아파트,0,,5,11530,116,POINT (190638.1595000001 543914.4766000006),37.49463981,126.8941349
1160022900,101,구로구청,1,,5,11530,116,POINT (190107.1397000002 544077.9893999994),37.49610753,126.8881278
1160024700,101,중앙구로하이츠,0,,5,11530,116,POINT (188967.0848000003 544187.7992000002),37.49708401,126.8752341
1160024000,104,지하차도(남측)5,0,,5,11530,116,POINT (190056.9323000005 544157.0311999992),37.49681917,126.887559
1160029200,101,시립구로도서관,1,,5,11530,116,POINT (190433.6717999997 544385.2795000002),37.49887967,126.8918164
1160028100,101,동도아르떼빌아파트,0,,5,11530,116,POINT (190359.5029999996 544336.4035),37.49843853,126.8909783
1160009200,101,구로종합사회복지관,0,,5,11530,116,POINT (190331.5465000002 543103.3661000002),37.4873285,126.8906783
1160005900,101,동일테크노타운,0,,5,11530,116,POINT (190923.3279999997 542489.1479000002),37.48180035,126.8973772
1160006400,101,벽산디지털밸리Ⅲ,1,,5,11530,116,POINT (190665.7777000004 542665.8104999997),37.48338953,126.894463
1160019600,101,유풍빌딩,0,,5,11530,116,POINT (189643.7276999997 543882.4817999993),37.49434092,126.8828902
1160019800,101,구로중학교,1,,5,11530,116,POINT (190216.3136 543912.1614999995),37.49461458,126.8893646
1160030200,101,구로고등학교,1,,5,11530,116,POINT (190289.2056999998 544443.7869000006),37.49940532,126.8901819
1160030800,101,새솔금호아파트,0,,5,11530,116,POINT (190361.7636000002 544493.0040000007),37.49984953,126.8910018
1160020800,101,성은빌라,0,,5,11530,116,POINT (186796.3491000002 543976.6954999994),37.49515349,126.8506901
1160006100,101,신흥빌라,1,,5,11530,116,POINT (186743.5255000005 542507.1801999994),37.48191233,126.8501192
1160006700,101,한국기독교장로회 성은,1,,5,11530,116,POINT (187080.0377000002 542707.3127999995),37.4837203,126.8539204
1160009600,101,진풍카센타,0,,5,11530,116,POINT (187546.2067999998 543184.8455999997),37.48802929,126.859183
1160013300,101,개봉현대훼밀리타운APT,1,,5,11530,116,POINT (187929.5226999996 543556.9166999999),37.49138676,126.8635111
1160014200,101,구일3길삼거리,0,,5,11530,116,POINT (188709.1155000003 543599.1000999995),37.49177669,126.8723258
1160006300,101,성광교회,0,,5,11530,116,POINT (186004.7412 542660.1096999999),37.48327934,126.8417635
1160008100,101,신생감리교회,1,,5,11530,116,POINT (187241.7759999996 543004.3498),37.48639886,126.8557439
1160008500,103,은하빌라,0,,5,11530,116,POINT (187099.8930000002 543048.0061000008),37.48679024,126.8541389
1160008400,102,우창굿모닝아파트,0,,5,11530,116,POINT (184948.6057000002 543014.8096999992),37.48645861,126.8298151
1160010000,101,삼미주택,0,,5,11530,116,POINT (185565.9123 543222.9766000006),37.48834405,126.8367909
1160010400,101,대성그린빌라,1,,5,11530,116,POINT (185497.9143000003 543261.6057999991),37.48869103,126.8360212
1160010900,101,예원빌라,0,,5,11530,116,POINT (185831.5544999996 543361.3539000005),37.48959494,126.8397919
1160011000,101,금강수목원아파트,0,,5,11530,116,POINT (185313.4993000003 543383.0497999992),37.48978233,126.8339336
1160011400,102,개봉빌라,0,,5,11530,116,POINT (186794.4970000004 543414.7193999998),37.49009003,126.8506792
1160011100,101,대림그린빌라,0,,5,11530,116,POINT (186886.0429999996 543391.1713999994),37.48987917,126.8517148
1160011200,101,이다캐슬,0,,5,11530,116,POINT (186932.6097999997 543394.0818000007),37.48990605,126.8522413
1160011300,101,대성빌딩,1,,5,11530,116,POINT (187273.6584000001 543406.2526999991),37.49002047,126.8560975
1160011500,101,오정초등학교,1,,5,11530,116,POINT (184595.6887999997 543434.2886999995),37.49023231,126.825816
1160011700,101,개봉동 아이파크,0,,5,11530,116,POINT (187728.4389000004 543458.0284000002),37.49049312,126.861239
1160012900,101,새마을금고오류2동지점,0,,5,11530,116,POINT (185914.8985000001 543518.5166999996),37.49101226,126.8407313
1160013000,101,시몬아트빌라,1,,5,11530,116,POINT (186875.1951000001 543539.6030000001),37.49121639,126.8515895
1160013100,101,대명월드,0,,5,11530,116,POINT (186920.7034999998 543543.0425000004),37.49124802,126.852104
1160013600,101,중앙시장,0,,5,11530,116,POINT (187058.0225999998 543564.4737999998),37.49144305,126.8536564
1160014000,101,오류동역,0,,5,11530,116,POINT (185911.9879999999 543601.0669),37.491756,126.8406968
1160013900,101,버들유치원,0,,5,11530,116,POINT (186076.5592 543592.8648000006),37.49168459,126.8425578
1160014100,101,동진빌라,0,,5,11530,116,POINT (184491.2372000003 543604.4569000006),37.49176379,126.8246313
1160015000,101,오류동푸르지오,0,,5,11530,116,POINT (186005.2176000001 543686.9103999995),37.49253087,126.8417493
1160015200,101,현대홈타운 2단지,0,,5,11530,116,POINT (187662.6087999996 543680.2600999996),37.49249456,126.8604909
1160015600,101,남부순환로-새내동길_진,0,,5,11530,116,POINT (188085.9419999998 543714.9817999993),37.49281296,126.8652773
1160016300,101,조양빌딩,0,,5,11530,116,POINT (187270.3355999999 543743.4158999994),37.49305828,126.8560541
1160016600,101,레오아파트,0,,5,11530,116,POINT (187043.9995999997 543751.7992000002),37.49313067,126.8534945
1160016900,101,SK구로주유소,1,,5,11530,116,POINT (188687.2873 543762.4805999994),37.49324849,126.8720765
1160017100,101,백조빌딩,1,,5,11530,116,POINT (185391.3682000004 543767.5841000006),37.49324824,126.8348065
1160017200,101,수정아파트,1,,5,11530,116,POINT (185533.9135999996 543769.8482000008),37.49327088,126.8364183
1160017700,101,개봉역,0,,5,11530,116,POINT (187466.8859999999 543786.9715),37.4934534,126.8582759
1160017800,101,(주)유천인바이트,1,,5,11530,116,POINT (186196.1511000004 543803.4735000003),37.49358398,126.8439062
1160017900,101,신양지 아파트(나동),1,,5,11530,116,POINT (186853.2346000001 543816.3576999996),37.49370965,126.8513362
1160018800,101,성한빌딩,1,,5,11530,116,POINT (187282.9097999996 543848.7869000006),37.49400785,126.8561944
1160018900,101,열린문교회,0,,5,11530,116,POINT (186806.4033000004 543852.6056999993),37.49403558,126.850806
1160020500,101,현대홈맨션,0,,5,11530,116,POINT (186715.3865 543954.2059000004),37.49494969,126.849775
1160020600,101,우신빌라타운,0,,5,11530,116,POINT (185006.7275 543980.3662),37.49515925,126.8304527
1160021100,101,동양빌라,0,,5,11530,116,POINT (185099.9933000002 543999.2178000007),37.49533061,126.8315069
1160021700,101,우신고등학교,0,,5,11530,116,POINT (184561.5636 544018.1337000001),37.4954922,126.8254179
1160022200,101,동광빌라,0,,5,11530,116,POINT (185098.6704000002 544035.5979999993),37.49565838,126.8314912
1160022400,101,밀알독서실,0,,5,11530,116,POINT (184539.4046999998 544040.2926000003),37.49569148,126.8251668
1160022700,102,연세중앙교회,0,,5,11530,116,POINT (185443.9523 544064.7022999991),37.49592611,126.8353952
1160025200,101,라미우드 빌딩,1,,5,11530,116,POINT (187981.0393000003 544214.1495999992),37.49730913,126.8640829
1160025300,101,영동빌딩,0,,5,11530,116,POINT (187801.9253000002 544214.1513999999),37.4973068,126.8620574
1160026100,101,일이삼전자타운,0,,5,11530,116,POINT (187868.2194999997 544254.3132000007),37.49766953,126.8628065
1160027600,101,서울은행고척동지점,0,,5,11530,116,POINT (187686.0376000004 544328.8485000003),37.49833869,126.860745
1160029100,101,강서빌딩,0,,5,11530,116,POINT (187744.5264999997 544385.9437000006),37.49885389,126.8614055
1160030100,108,서부간선도로-일반국도4,0,,5,11530,116,POINT (188679.9963999996 544431.2851),37.49927436,126.8719838
1160030900,101,동우빌라,1,,5,11530,116,POINT (186708.5324999997 544512.9988000002),37.49998434,126.8496874
1160031000,101,서봉빌딩,0,,5,11530,116,POINT (187867.3992999997 544510.8272999991),37.49998072,126.8627929
1160021400,101,구일중학교,0,,5,11530,116,POINT (188821.5636999998 544003.5826999992),37.49542247,126.8735912
1160013200,101,구로1동파출소앞,1,,5,11530,116,POINT (188915.8217000002 543541.5530999992),37.49126069,126.8746641
1160021600,103,현대상선아파트,0,,5,11530,116,POINT (188924.4205999998 544009.5358000007),37.49547734,126.8747543
1160017600,101,구일고등학교,0,,5,11530,116,POINT (188913.1758000003 543775.7097999994),37.49337042,126.8746306
1160015400,101,미래빌라,0,,5,11530,116,POINT (186040.1545000002 543701.6561999992),37.49266426,126.8421441
1160030000,102,온수학교길종점,0,,5,11530,116,POINT (184187.8388999999 544419.6397999991),37.49910346,126.8211831
1160042300,103,신도림 2차 대림아파트,0,,5,11530,116,POINT (189646.7989999996 545226.9362000003),37.50645455,126.882906
1160043200,101,구로1빗물펌프장,0,,5,11530,116,POINT (190468.8098999998 545297.7474000007),37.50710141,126.8922019
1160039500,101,신도림현대아파트앞,0,,5,11530,116,POINT (190030.432 545023.6978999991),37.50462758,126.8872476
1160031200,101,한스타워,0,,5,11530,116,POINT (190412.4567 544525.2119999994),37.50014025,126.8915746
1160035000,101,연흥학원,0,,5,11530,116,POINT (189946.7527000001 544786.2360999994),37.50248714,126.8863045
1160034500,101,구로기계공구상가단지,0,,5,11530,116,POINT (189250.5634000003 544742.1967999991),37.5020825,126.8784317
1160033400,101,중앙유통단지,1,,5,11530,116,POINT (189144.5455999998 544638.6655000001),37.50114844,126.8772342
1160032400,101,다사랑길삼거리,0,,5,11530,116,POINT (190516.1676000003 544566.9345999993),37.50051724,126.892747
1160032900,101,영림빌딩,0,,5,11530,116,POINT (189822.9935999997 544601.5565000009),37.50082181,126.8849074
1160031300,101,세일빌딩,1,,5,11530,116,POINT (189650.2204 544538.5855999999),37.50025252,126.8829544
1160038700,101,태창빌딩앞,0,,5,11530,116,POINT (190023.7664999999 544961.6541000009),37.5040685,126.8871731
1160037300,101,일신건영아파트,0,,5,11530,116,POINT (189899.4630000005 544878.8381999992),37.50332097,126.8857684
1160045500,101,신도림1차푸르지오,0,,5,11530,116,POINT (189956.1692000004 545503.7239999995),37.50895183,126.8864012
1160045400,101,신도림7차 이편한세상,1,,5,11530,116,POINT (189551.5488 545511.4299999997),37.50901677,126.8818247
1160044900,101,대성제5주유소,0,,5,11530,116,POINT (190036.6025999999 545446.3092999998),37.50843539,126.8873117
1160043700,101,성락교회 대학선교원,0,,5,11530,116,POINT (189536.5998 545322.1202000007),37.50731092,126.8816583
1160042500,103,신도림대림3차아파트,1,,5,11530,116,POINT (189242.3848999999 545245.3497000001),37.50661583,126.8783318
1160037500,101,미래초교_거리공원길_진,0,,5,11530,116,POINT (190117.0323000001 544871.3648000006),37.50325599,126.8882291
1160042800,101,새마길사거리,1,,5,11530,116,POINT (190486.6693000002 545264.8067000005),37.5068048,126.8924044
1160047000,101,신도림우성아파트5차,0,,5,11530,116,POINT (189608.0436000004 545930.2580999993),37.51279106,126.8824577
1160044500,101,미성아파트(신도림동),0,,5,11530,116,POINT (189156.5768999998 545386.8011000007),37.50788931,126.8773593
1160045600,101,새마을금고신도림,0,,5,11530,116,POINT (189255.5312000001 545543.9638999999),37.50930651,126.8784761
1160043300,101,신도림성당,1,,5,11530,116,POINT (189627.4842999997 545299.4982999992),37.50710812,126.8826865
1160041300,101,신도림3차푸르지오,1,,5,11530,116,POINT (189755.4232999999 545192.7095999997),37.50614738,126.884135
1160044400,101,신성은하수아파트,1,,5,11530,116,POINT (189962.9894000003 545381.6225000005),37.50785177,126.88648
1160047200,101,신도림동 복지관,0,,5,11530,116,POINT (189729.2230000002 546037.4409999996),37.51375814,126.8838269
1160039300,101,구로우성아파트,0,,5,11530,116,POINT (190104.2301000003 545012.0435000006),37.50452337,126.8880824
1160046700,101,한천1길삼거리,1,,5,11530,116,POINT (189505.9142000005 545873.9016999993),37.51228213,126.8813034
1160047100,101,금안자동차정비공업사,0,,5,11530,116,POINT (189382.8827 545938.5792999994),37.51286347,126.8799108
1160047400,108,서부간선도로-한천길램,1,,5,11530,116,POINT (189559.5462999996 546173.4688000008),37.51498185,126.8819057
1160045700,101,신도림동아2차아파트,1,,5,11530,116,POINT (189824.1418000003 545552.1427999996),37.50938664,126.8849072
1160046300,101,신도림대우푸르지오앞,0,,5,11530,116,POINT (190217.0488 545744.4953000005),37.51112399,126.8893486
1160034100,101,한일한의원,0,,5,11530,116,POINT (188041.8525999999 544707.7437999994),37.50175722,126.8647626
1160032200,101,동선빌딩,0,,5,11530,116,POINT (187992.8384999996 544576.0471999999),37.50056999,126.8642105
1160031800,101,대봉콜렉션,0,,5,11530,116,POINT (186844.6608999996 544563.4021000005),37.50044042,126.8512259
1160031500,101,윈골프클럽,1,,5,11530,116,POINT (187954.9764999999 544550.5147999991),37.50033945,126.8637827
1160031100,101,의성빌딩,0,,5,11530,116,POINT (188241.2827000003 544527.1653000005),37.50013276,126.8670209
1160040200,108,서부간선도로-유통상가,0,,5,11530,116,POINT (188919.1200999999 545087.6114000008),37.50519078,126.8746781
1160044000,101,한일유앤아이아파트,1,,5,11530,116,POINT (186738.2744000005 545342.0438999999),37.50745448,126.8500088
1160036500,101,은광교회,0,,5,11530,116,POINT (186350.2885999996 544858.1730000004),37.50308914,126.8456296
1160042600,101,샘물빌딩,0,,5,11530,116,POINT (186322.1369000003 545252.9320999999),37.50664551,126.8453039
1160039800,101,화이트빌,1,,5,11530,116,POINT (186323.1952 545060.3149999995),37.50491005,126.8453195
1160038300,101,정우사,1,,5,11530,116,POINT (186433.0493000001 544968.9321999997),37.5040883,126.8465636
1160037600,101,개봉1파출소,1,,5,11530,116,POINT (186462.5768999998 544902.7862),37.50349276,126.8468987
1160036900,101,영신빌딩,0,,5,11530,116,POINT (186381.6152999997 544871.7195999995),37.50321166,126.8459837
1160039600,101,센츄리아파트,0,,5,11530,116,POINT (187733.2023 545043.9241000004),37.50478217,126.8612664
1160043800,101,동백빌라,0,,5,11530,116,POINT (186287.6352000004 545332.0955999997),37.50735827,126.8449122
1160005300,101,광화교삼거리,0,,5,11530,116,POINT (186284.7822000002 541693.9876000006),37.47457872,126.8449477
1160008900,101,구로IC_남부순환로_진입_,1,,5,11530,116,POINT (189215.9581000004 543108.8428000007),37.4873655,126.8780642
1160008800,101,구로IC_남부순환로_진출_,0,,5,11530,116,POINT (189244.2918999996 543054.6984000001),37.48687798,126.8783854
1160010500,101,칠성3차아파트_남부순환,0,,5,11530,116,POINT (189134.4890000001 543259.7572000008),37.48872429,126.8771408
1160009800,101,칠성3차아파트_남부순환,0,,5,11530,116,POINT (189136.6900000004 543184.6008000001),37.48804715,126.8771668
1160009900,101,칠성3차아파트_남부순환,0,,5,11530,116,POINT (189096.4627 543224.1552000009),37.48840307,126.8767114
1160010600,101,칠성3차아파트,0,,5,11530,116,POINT (189028.6749999998 543326.6190000009),37.48932547,126.8759434
1160041100,101,고척동우성아파트,1,,5,11530,116,POINT (187668.9214000003 545176.8973999992),37.5059794,126.8605372
