Day,Week,StreetName,Code,Division,Start,End,In9,In10,In11,In18,In19,In20
20190620,목,국회대로(여의2교),D-27,유출,국회의사당,여의2교남단,1010,1371,1515,2141,2107,1894
20190621,금,국회대로(여의2교),D-27,유출,국회의사당,여의2교남단,960,1415,1439,2262,2007,1509
20190622,토,국회대로(여의2교),D-27,유출,국회의사당,여의2교남단,616,963,1176,1720,1658,1607
20190623,일,국회대로(여의2교),D-27,유출,국회의사당,여의2교남단,456,749,790,1607,1644,1300
20190624,월,국회대로(여의2교),D-27,유출,국회의사당,여의2교남단,936,1383,1519,2116,2331,1920
20190625,화,국회대로(여의2교),D-27,유출,국회의사당,여의2교남단,909,1490,1413,2260,2247,1817
20190626,수,국회대로(여의2교),D-27,유출,국회의사당,여의2교남단,1129,1402,1566,2226,2302,1917
20190627,목,국회대로(여의2교),D-27,유출,국회의사당,여의2교남단,951,1424,1628,2264,2160,1760
20190628,금,국회대로(여의2교),D-27,유출,국회의사당,여의2교남단,1016,1534,,2027,2231,2011
20190629,토,국회대로(여의2교),D-27,유출,국회의사당,여의2교남단,493,872,1100,1564,1555,1581
20190630,일,국회대로(여의2교),D-27,유출,국회의사당,여의2교남단,368,708,766,1560,1535,1363
20190601,토,경인로(서울교),D-28,유입,서울교남단,여의도공원,1583,1982,2544,2332,2069,1741
20190602,일,경인로(서울교),D-28,유입,서울교남단,여의도공원,1067,1493,1789,1988,1688,1487
20190603,월,경인로(서울교),D-28,유입,서울교남단,여의도공원,3725,3559,2857,2595,2449,2116
20190604,화,경인로(서울교),D-28,유입,서울교남단,여의도공원,3658,3641,3018,2435,2292,2169
20190605,수,경인로(서울교),D-28,유입,서울교남단,여의도공원,3652,3588,3027,2605,2340,2047
20190606,목,경인로(서울교),D-28,유입,서울교남단,여의도공원,1243,1504,2046,1892,1814,1459
20190607,금,경인로(서울교),D-28,유입,서울교남단,여의도공원,3242,3152,2700,2452,2396,2128
20190608,토,경인로(서울교),D-28,유입,서울교남단,여의도공원,1388,1818,2246,2243,2013,1828
20190609,일,경인로(서울교),D-28,유입,서울교남단,여의도공원,1017,1385,1706,1698,1642,1454
20190610,월,경인로(서울교),D-28,유입,서울교남단,여의도공원,3616,3520,3317,2405,2390,1971
20190611,화,경인로(서울교),D-28,유입,서울교남단,여의도공원,3672,3594,3066,2431,2438,2103
20190612,수,경인로(서울교),D-28,유입,서울교남단,여의도공원,3503,3652,2907,2467,2396,1971
20190613,목,경인로(서울교),D-28,유입,서울교남단,여의도공원,3680,3612,3084,2422,2376,2044
20190614,금,경인로(서울교),D-28,유입,서울교남단,여의도공원,3688,3527,3023,2481,2449,2116
20190615,토,경인로(서울교),D-28,유입,서울교남단,여의도공원,1557,2060,2415,2381,1986,1784
20190616,일,경인로(서울교),D-28,유입,서울교남단,여의도공원,1003,1397,1748,1957,1849,1590
20190617,월,경인로(서울교),D-28,유입,서울교남단,여의도공원,3900,3557,2851,2363,2456,1966
20190618,화,경인로(서울교),D-28,유입,서울교남단,여의도공원,3659,3662,3047,2498,2271,1930
20190619,수,경인로(서울교),D-28,유입,서울교남단,여의도공원,3621,3615,2971,2422,2322,1887
20190620,목,경인로(서울교),D-28,유입,서울교남단,여의도공원,3687,3582,3057,2501,2520,2001
20190621,금,경인로(서울교),D-28,유입,서울교남단,여의도공원,3660,3521,2989,2449,2334,2172
20190622,토,경인로(서울교),D-28,유입,서울교남단,여의도공원,1612,1979,2408,2613,2316,1986
20190623,일,경인로(서울교),D-28,유입,서울교남단,여의도공원,1065,1504,1695,2042,1833,1636
20190624,월,경인로(서울교),D-28,유입,서울교남단,여의도공원,3975,3537,2904,2394,2384,2042
20190625,화,경인로(서울교),D-28,유입,서울교남단,여의도공원,3632,3511,3016,2332,2312,2072
20190626,수,경인로(서울교),D-28,유입,서울교남단,여의도공원,3599,3510,3000,2518,2315,2021
20190627,목,경인로(서울교),D-28,유입,서울교남단,여의도공원,3566,3509,2939,2549,2439,2095
20190628,금,경인로(서울교),D-28,유입,서울교남단,여의도공원,3829,3498,3061,2559,2226,2101
20190629,토,경인로(서울교),D-28,유입,서울교남단,여의도공원,1479,1729,2207,2146,2146,1852
20190630,일,경인로(서울교),D-28,유입,서울교남단,여의도공원,1102,1500,1696,1887,1823,1568
20190601,토,경인로(서울교),D-28,유출,여의도공원,서울교남단,1265,1745,1997,2496,2326,2361
20190602,일,경인로(서울교),D-28,유출,여의도공원,서울교남단,811,1262,1598,2424,2287,2108
20190603,월,경인로(서울교),D-28,유출,여의도공원,서울교남단,2626,2809,2424,3058,3230,2462
20190604,화,경인로(서울교),D-28,유출,여의도공원,서울교남단,2519,2633,2649,2856,2954,2725
20190605,수,경인로(서울교),D-28,유출,여의도공원,서울교남단,2535,2777,2670,3106,3041,2819
20190606,목,경인로(서울교),D-28,유출,여의도공원,서울교남단,1059,1190,1591,2470,2219,1991
20190607,금,경인로(서울교),D-28,유출,여의도공원,서울교남단,2173,2587,2433,3039,2806,2393
20190608,토,경인로(서울교),D-28,유출,여의도공원,서울교남단,1207,1625,1929,2673,2338,2385
20190609,일,경인로(서울교),D-28,유출,여의도공원,서울교남단,774,1069,1501,2339,2239,1904
20190610,월,경인로(서울교),D-28,유출,여의도공원,서울교남단,2494,2606,2690,2969,3114,2502
20190611,화,경인로(서울교),D-28,유출,여의도공원,서울교남단,2464,2750,2528,3022,3125,2744
20190612,수,경인로(서울교),D-28,유출,여의도공원,서울교남단,2490,2798,2546,3030,2988,2660
20190613,목,경인로(서울교),D-28,유출,여의도공원,서울교남단,2499,2772,2520,3086,3136,2732
20190614,금,경인로(서울교),D-28,유출,여의도공원,서울교남단,2477,2750,2599,2815,3021,2783
20190615,토,경인로(서울교),D-28,유출,여의도공원,서울교남단,1258,1625,2072,2759,2512,2339
20190616,일,경인로(서울교),D-28,유출,여의도공원,서울교남단,712,1106,1516,2381,2328,2156
20190617,월,경인로(서울교),D-28,유출,여의도공원,서울교남단,2516,2652,2438,3067,3244,2662
20190618,화,경인로(서울교),D-28,유출,여의도공원,서울교남단,2513,2781,2650,3039,2998,2692
20190619,수,경인로(서울교),D-28,유출,여의도공원,서울교남단,2414,2721,2567,2860,3109,2761
20190620,목,경인로(서울교),D-28,유출,여의도공원,서울교남단,2534,2740,2521,3058,2957,2726
20190621,금,경인로(서울교),D-28,유출,여의도공원,서울교남단,2572,2755,2538,2892,3126,3038
20190622,토,경인로(서울교),D-28,유출,여의도공원,서울교남단,1192,1652,2183,2724,2718,2414
20190623,일,경인로(서울교),D-28,유출,여의도공원,서울교남단,767,1202,1504,2515,2354,2048
20190624,월,경인로(서울교),D-28,유출,여의도공원,서울교남단,2506,2679,2392,2875,3049,2660
20190625,화,경인로(서울교),D-28,유출,여의도공원,서울교남단,2418,2665,2688,2647,2879,2832
20190626,수,경인로(서울교),D-28,유출,여의도공원,서울교남단,2501,2755,2521,3111,3052,2907
20190627,목,경인로(서울교),D-28,유출,여의도공원,서울교남단,2500,2806,2594,2824,3151,2683
20190628,금,경인로(서울교),D-28,유출,여의도공원,서울교남단,2524,2837,2641,2815,2899,2776
20190629,토,경인로(서울교),D-28,유출,여의도공원,서울교남단,1204,1618,2060,2501,2286,2195
20190630,일,경인로(서울교),D-28,유출,여의도공원,서울교남단,802,1252,1481,2342,2416,2092
20190601,토,여의대방로(여의교),D-29,유입,여의교남단,샛강역,1548,2140,2325,2249,1953,1649
20190602,일,여의대방로(여의교),D-29,유입,여의교남단,샛강역,1057,1547,1788,1882,1631,1386
20190603,월,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3224,3438,2760,2386,2209,1897
20190604,화,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3267,3373,2760,2173,2195,1774
20190605,수,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3235,3317,2970,2331,2338,2249
20190606,목,여의대방로(여의교),D-29,유입,여의교남단,샛강역,1305,1566,2178,1844,1526,1269
20190607,금,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3007,2994,2618,2164,2108,1768
20190608,토,여의대방로(여의교),D-29,유입,여의교남단,샛강역,1380,1976,2376,2250,1889,1669
20190609,일,여의대방로(여의교),D-29,유입,여의교남단,샛강역,1059,1527,1822,1793,1467,1360
20190610,월,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3145,3200,3083,2306,2187,1978
20190611,화,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3316,3358,2725,2226,2317,2111
20190612,수,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3233,3388,2983,2213,2229,1818
20190613,목,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3300,3141,2901,2448,2159,1902
20190614,금,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3224,3401,2944,2392,2477,2133
20190615,토,여의대방로(여의교),D-29,유입,여의교남단,샛강역,1540,2106,2057,2300,1868,1598
20190616,일,여의대방로(여의교),D-29,유입,여의교남단,샛강역,986,1509,1825,1882,1615,1492
20190617,월,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3351,3033,2773,2325,2234,1898
20190618,화,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3291,3371,2865,2334,2323,1856
20190619,수,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3325,3313,2926,2249,2319,1994
20190620,목,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3283,3298,2800,2300,2234,1985
20190621,금,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3275,3381,2825,2527,2408,2232
20190622,토,여의대방로(여의교),D-29,유입,여의교남단,샛강역,1423,2055,2350,2598,2042,1903
20190623,일,여의대방로(여의교),D-29,유입,여의교남단,샛강역,1065,1479,1924,1965,1777,1398
20190624,월,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3291,3115,2922,2242,2202,1811
20190625,화,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3268,3407,2835,2195,2176,1950
20190626,수,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3329,3312,2943,2268,2328,1885
20190627,목,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3297,3369,2818,2291,2362,1914
20190628,금,여의대방로(여의교),D-29,유입,여의교남단,샛강역,3255,3409,2824,2328,2198,1977
20190629,토,여의대방로(여의교),D-29,유입,여의교남단,샛강역,1450,1999,2274,2151,1800,1709
20190630,일,여의대방로(여의교),D-29,유입,여의교남단,샛강역,1071,1554,1803,1975,1711,1504
20190601,토,여의대방로(여의교),D-29,유출,샛강역,여의교남단,1301,1633,1962,2574,2262,2103
20190602,일,여의대방로(여의교),D-29,유출,샛강역,여의교남단,741,1307,1512,2230,2200,1831
20190603,월,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2181,2464,2404,3138,3152,2638
20190604,화,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2185,2507,2420,3241,3175,2877
20190605,수,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2228,2573,2506,3282,3237,2812
20190606,목,여의대방로(여의교),D-29,유출,샛강역,여의교남단,1013,1226,1394,2482,2122,1854
20190607,금,여의대방로(여의교),D-29,유출,샛강역,여의교남단,1844,2224,2246,3099,3124,2330
20190608,토,여의대방로(여의교),D-29,유출,샛강역,여의교남단,1071,1534,1831,2685,2302,2035
20190609,일,여의대방로(여의교),D-29,유출,샛강역,여의교남단,796,1447,1475,2285,1989,1769
20190610,월,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2100,2441,2502,3117,3167,2532
20190611,화,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2244,2486,2480,3150,3178,2501
20190612,수,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2217,2419,2616,3262,3108,2508
20190613,목,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2231,2480,2552,3215,3260,2664
20190614,금,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2230,2503,2532,3272,3139,2907
20190615,토,여의대방로(여의교),D-29,유출,샛강역,여의교남단,1184,1701,2031,2696,2475,2171
20190616,일,여의대방로(여의교),D-29,유출,샛강역,여의교남단,737,1213,1474,2356,2058,1950
20190617,월,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2240,2378,2415,2965,3199,2743
20190618,화,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2167,2456,2568,3205,3307,2780
20190619,수,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2164,2509,2516,3274,3184,2768
20190620,목,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2215,2460,2465,3198,3157,2820
20190621,금,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2233,2509,2565,3312,2962,2890
20190622,토,여의대방로(여의교),D-29,유출,샛강역,여의교남단,1159,1719,2017,2761,2742,2083
20190623,일,여의대방로(여의교),D-29,유출,샛강역,여의교남단,851,1237,1509,2288,2225,2016
20190624,월,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2251,2287,2376,3328,3107,2739
20190625,화,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2084,2422,2418,3264,3337,2813
20190626,수,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2168,2444,2404,3294,3062,2854
20190627,목,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2205,2513,2503,3240,3302,2788
20190628,금,여의대방로(여의교),D-29,유출,샛강역,여의교남단,2241,2505,2442,3171,3054,2989
20190629,토,여의대방로(여의교),D-29,유출,샛강역,여의교남단,1096,1553,1817,2672,2409,2079
20190630,일,여의대방로(여의교),D-29,유출,샛강역,여의교남단,780,1283,1491,2258,2300,1987
20190601,토,양녕로(상도터널),D-30,유입,상도터널,노들역,1611,2104,2373,1910,1670,1541
20190602,일,양녕로(상도터널),D-30,유입,상도터널,노들역,1110,1608,2025,1642,1473,1388
20190603,월,양녕로(상도터널),D-30,유입,상도터널,노들역,2099,1468,2157,1715,1533,1168
20190604,화,양녕로(상도터널),D-30,유입,상도터널,노들역,2403,1694,2291,1648,1549,1163
20190605,수,양녕로(상도터널),D-30,유입,상도터널,노들역,2587,1767,2181,1642,1552,1259
20190606,목,양녕로(상도터널),D-30,유입,상도터널,노들역,1386,1636,2010,1651,1472,1242
20190607,금,양녕로(상도터널),D-30,유입,상도터널,노들역,2530,2245,2348,1642,1548,1277
20190608,토,양녕로(상도터널),D-30,유입,상도터널,노들역,1547,1950,2252,1842,1694,1516
20190609,일,양녕로(상도터널),D-30,유입,상도터널,노들역,1066,1495,1849,1611,1461,1415
20190610,월,양녕로(상도터널),D-30,유입,상도터널,노들역,2037,1738,2358,1703,1459,1196
20190611,화,양녕로(상도터널),D-30,유입,상도터널,노들역,2699,2034,2345,1671,1532,1223
20190612,수,양녕로(상도터널),D-30,유입,상도터널,노들역,2564,1142,1916,1657,1435,1243
20190613,목,양녕로(상도터널),D-30,유입,상도터널,노들역,2637,1895,2342,1646,1394,1236
20190614,금,양녕로(상도터널),D-30,유입,상도터널,노들역,2657,1935,2202,1601,1500,1276
20190615,토,양녕로(상도터널),D-30,유입,상도터널,노들역,1718,2098,2260,1840,1650,1428
20190616,일,양녕로(상도터널),D-30,유입,상도터널,노들역,1068,1586,1973,1760,1507,1439
20190617,월,양녕로(상도터널),D-30,유입,상도터널,노들역,2125,1624,2127,1690,1487,1178
20190618,화,양녕로(상도터널),D-30,유입,상도터널,노들역,2474,1736,2306,1625,1455,1147
20190619,수,양녕로(상도터널),D-30,유입,상도터널,노들역,2699,2357,2285,1519,1562,1173
20190620,목,양녕로(상도터널),D-30,유입,상도터널,노들역,2719,1885,2199,1683,1455,1184
20190621,금,양녕로(상도터널),D-30,유입,상도터널,노들역,2627,2034,2329,1571,1407,1144
20190622,토,양녕로(상도터널),D-30,유입,상도터널,노들역,1755,2146,2363,1859,1747,1490
20190623,일,양녕로(상도터널),D-30,유입,상도터널,노들역,1150,1580,2069,1698,1510,1461
20190624,월,양녕로(상도터널),D-30,유입,상도터널,노들역,2278,1688,1985,1677,1457,1158
20190625,화,양녕로(상도터널),D-30,유입,상도터널,노들역,2602,1712,2235,1613,1448,1192
20190626,수,양녕로(상도터널),D-30,유입,상도터널,노들역,2505,1757,2113,1647,1476,1200
20190627,목,양녕로(상도터널),D-30,유입,상도터널,노들역,2644,1856,2390,1671,1398,1228
20190628,금,양녕로(상도터널),D-30,유입,상도터널,노들역,2742,2240,2460,1624,1542,1268
20190629,토,양녕로(상도터널),D-30,유입,상도터널,노들역,1732,2150,2291,1939,1667,812
20190630,일,양녕로(상도터널),D-30,유입,상도터널,노들역,1131,1598,2038,1831,1645,1491
20190601,토,양녕로(상도터널),D-30,유출,노들역,상도터널,1372,1802,1615,2073,2265,2167
20190602,일,양녕로(상도터널),D-30,유출,노들역,상도터널,752,1126,1456,2176,2165,2081
20190603,월,양녕로(상도터널),D-30,유출,노들역,상도터널,1519,1866,1791,2166,2528,2294
20190604,화,양녕로(상도터널),D-30,유출,노들역,상도터널,1541,1814,1759,2288,2424,2331
20190605,수,양녕로(상도터널),D-30,유출,노들역,상도터널,1615,1796,1735,2174,2486,2339
20190606,목,양녕로(상도터널),D-30,유출,노들역,상도터널,1039,1254,1493,2098,2163,1990
20190607,금,양녕로(상도터널),D-30,유출,노들역,상도터널,1359,1707,1649,2283,2475,2234
20190608,토,양녕로(상도터널),D-30,유출,노들역,상도터널,1236,1731,1613,2133,2356,2002
20190609,일,양녕로(상도터널),D-30,유출,노들역,상도터널,747,945,1478,2135,2128,1933
20190610,월,양녕로(상도터널),D-30,유출,노들역,상도터널,1386,1638,1853,2369,2281,2127
20190611,화,양녕로(상도터널),D-30,유출,노들역,상도터널,1557,1874,1811,2248,2258,2347
20190612,수,양녕로(상도터널),D-30,유출,노들역,상도터널,1559,1745,1782,2385,2464,2339
20190613,목,양녕로(상도터널),D-30,유출,노들역,상도터널,1583,1753,1749,2271,2212,2286
20190614,금,양녕로(상도터널),D-30,유출,노들역,상도터널,1631,1914,1760,2229,2107,2265
20190615,토,양녕로(상도터널),D-30,유출,노들역,상도터널,1330,1775,1725,2085,2276,2232
20190616,일,양녕로(상도터널),D-30,유출,노들역,상도터널,773,1166,1452,2217,2139,2061
20190617,월,양녕로(상도터널),D-30,유출,노들역,상도터널,1475,1715,1816,2375,2319,2422
20190618,화,양녕로(상도터널),D-30,유출,노들역,상도터널,1482,1809,1851,1574,2194,2057
20190619,수,양녕로(상도터널),D-30,유출,노들역,상도터널,1452,1783,1650,2286,2519,2332
20190620,목,양녕로(상도터널),D-30,유출,노들역,상도터널,1638,1693,1831,2194,2405,2417
20190621,금,양녕로(상도터널),D-30,유출,노들역,상도터널,1534,1731,1825,2228,2415,2350
20190622,토,양녕로(상도터널),D-30,유출,노들역,상도터널,1241,1841,1659,2063,2318,2178
20190623,일,양녕로(상도터널),D-30,유출,노들역,상도터널,825,1134,1459,2088,2127,2151
20190624,월,양녕로(상도터널),D-30,유출,노들역,상도터널,1487,1723,1696,2296,2353,2337
20190625,화,양녕로(상도터널),D-30,유출,노들역,상도터널,1428,1741,1776,2107,2175,2362
20190626,수,양녕로(상도터널),D-30,유출,노들역,상도터널,1564,1761,1855,2248,2208,2354
20190627,목,양녕로(상도터널),D-30,유출,노들역,상도터널,1511,1768,1783,2315,2320,2414
20190628,금,양녕로(상도터널),D-30,유출,노들역,상도터널,1589,1853,1912,2218,2242,2343
20190629,토,양녕로(상도터널),D-30,유출,노들역,상도터널,1192,1611,1801,2214,2306,1883
20190630,일,양녕로(상도터널),D-30,유출,노들역,상도터널,783,1220,1478,2183,2234,2119
20190601,토,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,2168,2615,2663,2762,2572,2440
20190602,일,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,1481,2007,2454,2301,2179,2037
20190603,월,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3411,3268,2843,2788,2645,2077
20190604,화,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3369,3087,2817,2815,2795,2072
20190605,수,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3395,2978,3017,2796,2673,2029
20190606,목,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,1921,2249,2801,2385,2193,1874
20190607,금,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,2941,2987,2870,2736,2686,2235
20190608,토,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,2064,2517,2844,2804,2734,2629
20190609,일,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,1382,1955,2358,2417,2290,2124
20190610,월,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3305,3219,3088,2834,2632,2144
20190611,화,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3424,3193,3073,2909,2706,2203
20190612,수,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3260,3254,2999,2906,2680,2134
20190613,목,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3352,3135,2940,2885,2761,2252
20190614,금,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3272,3274,3018,2840,2475,2025
20190615,토,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,2259,2796,2853,2760,2528,2268
20190616,일,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,1178,1883,2372,2463,2376,2161
20190617,월,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3294,3171,2977,2787,2757,2208
20190618,화,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3226,3265,2981,2831,2657,1970
20190619,수,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3147,3261,2966,2750,2654,2043
20190620,목,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3215,3198,2747,2804,2636,2196
20190621,금,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3298,3136,3057,2886,2480,1995
20190622,토,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,2015,2604,2753,2654,2565,2378
20190623,일,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,1391,1972,2515,2486,2250,2132
20190624,월,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3350,3121,2907,2909,2722,2168
20190625,화,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3294,3027,2957,2807,2721,2155
20190626,수,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3410,3244,3038,2874,2759,2180
20190627,목,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3370,3184,2673,2898,2625,2074
20190628,금,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,3334,3192,2955,2849,2677,2028
20190629,토,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,1984,2669,2846,2740,2456,2130
20190630,일,동작대로(총신대입구역),D-31,유입,경문고교,이수교차로,1371,1920,2452,2499,2258,2081
20190601,토,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,1756,1853,1948,1525,1794,1962
20190602,일,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,1503,1678,1959,1913,2044,2097
20190603,월,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2052,1820,2197,1741,1631,1810
20190604,화,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2150,1815,2095,1651,1830,1577
20190605,수,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2035,1857,2128,1456,1218,1362
20190606,목,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,1598,1757,1788,1801,2029,1805
20190607,금,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,1890,1656,2028,1305,1621,1700
20190608,토,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2115,2311,2064,1778,1691,1933
20190609,일,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,1166,1523,1869,2002,1960,2069
20190610,월,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,1879,1511,2190,1785,1841,1767
20190611,화,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2132,1703,2187,1898,1774,1861
20190612,수,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2514,1853,2214,1780,1596,1872
20190613,목,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2474,1907,2282,1654,1667,1919
20190614,금,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2154,1671,2020,1506,1131,1547
20190615,토,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,1945,2175,2089,1489,1873,1768
20190616,일,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,1612,1677,1954,1864,2085,2093
20190617,월,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2368,2038,2192,1824,1579,2043
20190618,화,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,1951,1619,2141,1800,1628,1564
20190619,수,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2005,1618,2190,1538,1478,1701
20190620,목,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2057,1714,2052,1638,1694,1671
20190621,금,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2051,1846,2123,1770,1448,1741
20190622,토,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2348,2501,2172,1407,1708,1784
20190623,일,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,1631,1865,2080,2128,2215,1936
20190624,월,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2476,1922,2367,1729,1664,1662
20190625,화,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2495,2154,2230,1953,2022,2046
20190626,수,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2078,1948,2034,1657,1574,1680
20190627,목,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2016,1787,2082,1782,1810,1613
20190628,금,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,2057,1872,2007,1724,1347,1564
20190629,토,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,1516,2031,2101,1728,1797,1954
20190630,일,동작대로(총신대입구역),D-31,유출,이수교차로,경문고교,1163,1608,1956,2101,1989,2083
20190601,토,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,293,359,419,480,538,493
20190602,일,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,167,240,327,441,413,419
20190603,월,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,528,634,524,523,556,506
20190604,화,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,533,563,512,556,544,496
20190605,수,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,488,581,525,566,592,550
20190606,목,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,236,311,381,476,510,394
20190607,금,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,430,520,538,544,537,482
20190608,토,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,273,355,431,579,506,481
20190609,일,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,194,247,331,475,405,368
20190610,월,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,540,619,528,578,558,457
20190611,화,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,517,577,501,564,579,547
20190612,수,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,515,564,504,551,569,468
20190613,목,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,519,600,505,556,606,496
20190614,금,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,493,589,477,597,588,524
20190615,토,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,286,358,431,507,535,473
20190616,일,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,167,222,282,417,427,383
20190617,월,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,517,600,553,575,585,513
20190618,화,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,498,534,492,542,606,492
20190619,수,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,472,586,511,565,532,532
20190620,목,문성로(난곡터널),D-32,유입,신림초교,난곡우체국앞,488,560,463,631,557,490
